SMILES,LogS
O=C(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,-1.4997434273
O=C(O)C1=CCC(C(=O)O)CC1,-2.93
CN(C)S(=O)(=O)N=c1sc(S(N)(=O)=O)nn1C,-2.7
COc1ccc(O)c([N+](=O)[O-])c1,-2.8409
N#Cc1ccccc1O,-0.7749656265
CC(CCN(CCC(C)CC(C)(C)C)C(=S)S[Zn]SC(=S)N(CCC(C)CC(C)(C)C)CCC(C)CC(C)(C)C)CC(C)(C)C,-6.1025269393
CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,-3.1639
NCCc1c[nH]c2ccc(O)cc12,-0.945
CCC(O)C(C)(C)C,-1.1514
CC(C)C(NC(N)=O)NC(N)=O,-1.8096943587
O=S(=O)(O)c1c[nH]cn1,0.1304
C=C(C)C(=O)OCCCCCCCCCCCC,-8.4055410062
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,-4.47
CC/C=C/CCCCCCC,-5.1883574821
N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,-3.98
CCN(CC)C(=O)CCC(=O)O,-0.7937
CCOC(=O)c1cn2nc(OP(=S)(OCC)OCC)cc2nc1C,-4.9489
NC(=S)NNC(N)=S,-1.7965
COc1cc2ncnc(N3CCN(C(=O)Nc4ccc([N+](=O)[O-])cc4)CC3)c2cc1OC,-6.95
O=C(O)CCCCc1ccccc1,-2.4657
C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,-4.948
NC(=O)C[C@H](NC(N)=O)C(=O)O,-0.511
Cc1cccc(Br)c1,-3.523
CC(C)CCOC(=O)CC(C)C,-3.5540595352999995
CCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,-7.534689739199999
O=S(=O)(O)c1cc(I)c(O)c2ncccc12,-2.2
O=Cc1ccco1,-0.0962
CCC(C)C1NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N(C)C(=O)C2CNCCN2C(=O)C2CCCCN2C1=O,-2.75
COc1cc(Cl)ccc1O,-1.5013
Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,-7.3867
OCC(O)C1OC2OC(C(Cl)(Cl)Cl)OC2C1O,-1.84
CCCCOCCOC(C)=O,-1.2504
O=C(c1ccccc1)c1cccc(N=C=S)c1,-5.4
O=C(O)C(c1ccccc1)c1ccccc1,-3.2230398856
O=C1C=Cc2ccccc2C1=NO,-2.94
CCN(CC)c1ccc2cc3c(oc2c1)c(C#N)c(=O)n1c2ccccc2nc31,-7.2023327624
O=Cc1c(O)ccc2ccccc12,-3.8935675896
Clc1ccc2c(Cl)ccnc2c1,-2.8026246384
Nc1c2ccccc2nc2cccc(C(F)(F)F)c12,-2.48
CCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,-5.83
CC(=O)c1cccs1,-0.9549
CC1(C)CC(O)CC(C)(CN)C1,0.488999371
Cc1cc(Cl)c(Cl)c(Cl)c1Cc1ccc(Cl)cc1,-7.44
Cc1cc(Cl)cc(Cl)c1O,-2.0439
C[Si](C)(C)O[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,-5.9360261722
Cc1ccccc1OCC1CO1,-2.2911044462
O=C(O)/C=C(\Cl)c1ccccc1,-2.77
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,-0.9482
O=C(Nc1ccc(Cl)cc1)c1cc([N+](=O)[O-])ccc1O,-5.122000000000001
C=CC(=O)OCCOCCOCC,-0.181251006
CCN(CC)C(=O)COC(=O)C(C)c1ccc2cc(OC)ccc2c1,-4.46
CCC(CC)(S(=O)(=O)CC)S(=O)(=O)CC,-2.0625
CN=C=S,-0.9832225904
COc1cc(C=O)ccc1O,-1.2280265929
C=COC1CCCCC1,-2.5825419737
COc1ccccc1OC,-1.3149750669
C#CC(C)(O)CCCC(C)CCCC(C)C,-4.953059618999999
CC(=O)CC1=NCCS1,-1.156
C=C1C(=O)O[C@@H]2/C=C(\CO)CC/C=C(\C)C[C@H](OC(=O)C(C)CO)[C@@H]12,-2.2436
CCCCCCCCCCCCCCCC[Si](OC)(OC)OC,-5.5398636413
Clc1ccc(Cl)c(Oc2ccccc2)c1Cl,-5.95
CC(C)CCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC(C)C)c(C(=O)OCCCCCCCC(C)C)c1,-5.7065739478
O=c1nc[nH]c2nc[nH]c12,-2.2888
COc1ccc(OC)c(C=O)c1,-2.3202
CCC(C)C(=O)O,-0.3559535751
Cc1cccc(N(O)C(=O)CCc2ccccc2)c1,-3.41
O=C(O)CCCCCCCCCC(=O)O,-1.6274
Cc1cc(N)ccc1S(=O)(=O)Nc1ccccc1[N+](=O)[O-],-4.51
COCC(=O)c1ccccc1,-0.7616
CCOCCOCC,-0.77
CNC(=O)O/N=C(\C)SC,-0.4466
CCCCCCCN(C)N=Nc1ccc(C(=O)O)cc1,-3.39
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,-1.59
Nc1c(Oc2ccccc2)c(Oc2ccccc2)c(N)c2c1C(=O)c1ccccc1C2=O,-8.2716565948
Cc1cc(S(=O)(=O)O)c(N)cc1Cl,-2.4061778726
CCCC(C)(C)O,-0.4988
CCCC(=O)OCCOCCOCCOC(=O)CCC,-1.5598
Cc1ccc(Cl)cc1NS(=O)(=O)c1ccc(N)cc1,-3.98
O=C1c2ccccc2C(=O)c2c1ccc1c2[nH]c2ccc3c4ccccc4c(=O)c4ccc1c2c43,-5.506567842999999
CCCC(C)C(O)CC,-1.9636
O=C(O)CCC1CCCC1,-1.7691
O=C(OC[C@H]1O[C@@H](Oc2ccccc2CO)[C@H](O)[C@@H](O)[C@@H]1O)c1ccccc1,-2.8925
Clc1ccccc1I,-3.54
CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O,-3.7
Cc1ccc(C(=O)COc2c(C(=O)c3ccc(Cl)c(C)c3Cl)c(C)nn2C)cc1,-6.5209
CCC(=O)NCCNC(=O)CC,0.3746
O=C/C=C/c1ccccc1,-1.9688182578
CCCCP(=O)(CCCC)OCC,-1.2005
CCCCC(CC)C(=O)OOC(C)(C)C,-3.6695176909
C=COC(C)=O,-0.6339227122
NCCc1ccccc1,-0.2823811698
O=C(NC(CO)C(=O)O)c1ccccc1,-0.91
O=C(O)CN(CP(=O)(O)O)CP(=O)(O)O,-0.0256
Cl/C=C/[As](Cl)Cl,-2.6177
Nc1nc(-c2ccc3ccccc3c2)cs1,-4.849542252
CCc1nc2ncnc(N)c2nc1CC,-2.93
O=c1c2ccccc2nc2n1CC[C@@H]2O,-2.106
COc1ccc(N)cc1,-0.7480293677
ClCc1ccc(Cl)cc1Cl,-3.5129421932
O=C1NC(=S)SC1=Cc1ccc(O)c(O)c1,-3.34
CCCCSP(=O)(SCCCC)SCCCC,-5.14
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,-7.3023
CNC(=O)Oc1c(C(C)(C)C)cc(C)cc1C(C)(C)C,-4.598
CCC(=O)Nc1ccc(Cl)c(Cl)c1,-2.9864
CC(=O)NC(=O)NC(C)=O,-0.3137
CNC1=C(c2cccc(C(F)(F)F)c2)C(=O)C(c2ccccc2)O1,-3.9788
CC(=O)N1CCN(C(=O)/C=C/c2ccc(Sc3ccccc3C(C)C)c([N+](=O)[O-])c2)CC1,-2.7
O=C(c1cccc(F)c1)N(O)c1ccccc1,-2.6
CC1CCCC1,-3.3019
CCI,-1.6009
C=C(C)c1ccccc1,-3.0080823215
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,-4.8003
CCCCCO,-0.6027996358
COCCOC(=O)c1ccccc1C(=O)OCCOC,-1.5213
CC(=O)c1cc(O)c(O)c(O)c1,-1.4711
FC(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,-9.1359660934
[Au],-8.8172722155
IC(I)I,-3.5952
O=C1CCCCCCCCCOCCCCCO1,-3.8838494997
O=C(O)CNCP(=O)(O)O,-1.2069
CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,-3.8279
NC(=O)NN=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,-1.0041
CC1COC2CC3(C)C(CC4C5C=C6CC(O)CCC6(C)CC5CCC43C)OC2C1,-7.32
CN(CCCl)CCCl,-1.1141
CCSSCC,-2.42
CNC(=O)Nc1nc2ccccc2s1,-4.2373
CCSCCSP(=O)(OC)OC,-1.8438
NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],-2.3
COC(=O)COc1nc(F)c(Cl)c(N)c1Cl,-3.9512810281
ClCC(Cl)Cl,-1.5811040628
N=C(c1ccccc1)c1ccccc1,-2.7811280063
CCCCCCCC/C=C/CCCCCCCCN(CCO)CCO,-4.7801182897
CNC(=O)Oc1ccc(N(C)C)c(C)c1,-2.3572
CCCCOC(=O)C(C)c1ccc2cc(OC)ccc2c1,-7.53
Cn1c([N+](=O)[O-])cnc1COC(N)=O,-1.8433
CCOC(=O)c1ccc(N=CN(C)c2ccccc2)cc1,-5.4507770249
CCCCCCCCNC(=O)OCC1OC(O)C(O)C(O)C1O,-2.35
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,-0.7420620876999999
CCOC(=O)C(O)c1ccccc1,-1.26
NC(Cc1ccc(O)cc1)C(=O)O,-2.6561
C/C=C/C(CCC)(C(=O)O)C(CCC)(CCC)C(=O)O,-3.4953596006
O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)C(=O)O,0.1999
C[As](=O)(O)O,0.2622
CCC1(C2=CC3CCC(C2)C3)C(=O)NC(=O)NC1=O,-2.7696
CCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CC,-3.2386
CCCOC,-0.3857
CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c(Cl)c1,-3.2994
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,-7.505541952200001
Cc1cc(Cc2cc(C)cc(C3(C)CCCCC3)c2O)c(O)c(C2(C)CCCCC2)c1,-8.146786216599999
O=C1C=CC(O)(c2cc(O)ccc2O)C=C1,-1.73
O=C(O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-1.0665
COC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CC1,-2.8803
COC(=O)c1ccc(C(F)(F)F)nc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,-3.89
CC(C)COC=O,-1.0006
CCC(C)(C#N)N=NC(C)(C#N)CC,-2.6961915261
COc1c(O)ccc(C=O)c1N,-0.2232
CCCCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,-2.95
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,-2.98
CC(C)N(N=O)C(C)C,-1.0006
O=C(O)CCCCC1CCSS1,-2.3750473352
NC(=O)NCC(=O)NCC(=O)O,-0.8996
CC(C)COC(=O)n1cc(F)c(=O)[nH]c1=O,-1.89
c1ccc2sccc2c1,-3.0138
O=C(O)C(SCCSC(C(=O)O)c1ccccc1)c1ccccc1,-3.41
c1ccc2c(c1)C1=NC2=Nc2c3ccccc3c3n2[Cu]n2c(c4ccccc4c2=NC2=NC(=N3)c3ccccc32)=N1,-8.1584243143
CCC(Cl)Cl,-1.6217
COc1c(Cl)c(Cl)c(Cl)c(Cl)c1OC,-5.2394
CCC(CC)(CC)NC(N)=O,-1.8191
COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,-2.95
CN(C)CCCN1c2ccccc2CCc2ccccc21,-4.187
O=C(O)COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-3.75
CC(C)CCCC(C)(C)O,-2.2869836341
CCN(CC)C(=O)/C(C#N)=C\c1cc(OC(=O)NC(C)(C)C)c(O)c([N+](=O)[O-])c1,-3.53
O=C(O)c1c2ccccc2cc2ccccc12,-3.4174
CCN1CC(=O)N=C1N,-0.165
CCCCCCCCCNCC(O)CO,-2.64
COc1ccc(O)cc1,-0.4919
Nc1ccc(C(F)(F)F)cc1,-2.8473301434
CC1C=CCC2C(=O)OC(=O)C12,-0.7362684615999999
CS/C(C)=N/OC(=O)N(C)SN(C)C(=O)O/N=C(\C)SC,-4.0055
CCCCOC(=O)CCC,-2.3610477790999997
C=CC(C)CC/C=C(\C)CCC=O,-3.7935760497
C=C(C)C(=O)OCCCCCCCCCCOC(=O)C(=C)C,-6.3502060506
CC(C)(O)C(=O)c1ccc(C2(C)CC(C)(C)c3ccc(C(=O)C(C)(C)O)cc32)cc1,-5.9638494884
CCC(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O,-2.46
COC(=O)c1ccccc1C,-1.7566476759
CN(C)C(=S)SSC(=S)N(C)C,-4.1161961212
CC(=O)OC1(C)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-5.28
CCC(O)c1ccccc1,-2.3403675905
COc1c(Cl)cc(Cl)c(OC)c1O,-2.96
CC(=O)NC(CC(C)C)C(=O)O,-1.13
C=C(C)C(=O)OCCOCCOCCOCCOC(=O)C(=C)C,-1.4186392601
NC(C(=O)O)C(O)C(O)C(O)CO,-0.8590000000000001
CC(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)O,-6.0604
O=C(OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O)C(CO)CO,-2.21
NC(=O)NC1(O)NC(=O)NC1(O)C(=O)O,-0.37
CCNc1nc(=O)nc(NC(C)C)[nH]1,-4.5241
CCC(C)CC,-3.6826
CC1=NN(c2ccc(C)cc2)C(=O)C1,-2.365667988
O=[p+]1oc2ccccc2c2ccccc21,-1.7796231349
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1,-4.2393931239
COc1c2c(cc3oc(=O)ccc13)OC(C)(C)C=C2,-3.81
ClCC(Br)CBr,-2.374
CC(=O)Nc1ccc(NC(=O)C2=Cc3ccccc3/C(=N/Nc3cc(C(N)=O)ccc3Cl)C2=O)cc1,-7.304443806799999
O=CCCCCCCCC(=O)O,-0.9574
O=c1ccc2cc3ccoc3c(O)c2o1,-3.22
CCC(C)(O)CCCC(C)C,-2.6942897822000003
Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)c1ccc(F)cc1,-2.03
Nc1ccc(S(=O)(=O)Nc2ncc(C(=O)O)s2)cc1,-2.8741
O=C(OCc1ccccc1)c1sc(Cl)nc1C(F)(F)F,-5.8085
O=C(Oc1cc([N+](=O)[O-])c(Cl)cc1Cl)Oc1cc([N+](=O)[O-])c(Cl)cc1Cl,-6.8129074612
Cc1ccc(NC(=O)NC(C)(C)c2ccccc2)cc1,-5.3495
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,-6.6672950838
COc1ccccc1C(N)=O,-1.7815
CCCCCCCCCCCCCCCCCCCCCC(=O)NCCCN(C)C,-6.6281415672
O=S(=O)(O)c1ccc2oc3ccccc3c2c1,-0.47
O=C(O)c1cccc(Cl)c1,-2.5415
O=C(O)c1cccnc1,-0.835
CC(C)n1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,-3.17
O=C(O)CC(=O)c1ccccc1[N+](=O)[O-],-1.8434
Cn1cnc2nccnc2c1=O,-1.07
CC1(C)OC(=O)c2cc3ccccc3cc21,-2.9844
CCCCCCCCCCCCCCCCN,-3.5835100427
CCC(=O)Oc1ccc([N+](=O)[O-])cc1,-3.8925
COc1cc(CC(C(C)=O)C(C)=O)ccc1O,-1.7863659491
COc1cc([C@@H]2c3cc4c(c(O)c3C[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1O,-4.1254
O=c1[nH]ccc2cccnc12,-1.1428
C=CC1(C)CCCC(C)(C)O1,-2.5359872782
C=CC(C)(O)CCC=C(C)C,-1.9871
O=O,0.0691
O=S(=O)([O-])c1ccc2oc3ccccc3c2c1,-0.4655
CCC(N)=O,-4.23
CC1(C)C2CCC1(C)C(N)(C(=O)O)C2,-1.5961
O=[N+]([O-])c1ccc(-c2ccccc2)cc1,-5.2094
ClCCOCOCCCl,-1.3461
COc1ccc2cc(C(C)C(=O)OCCOC(=O)C(N)Cc3ccccc3)ccc2c1,-3.75
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCOCC1,-2.1425
O=C(O)CC[C@@H](C(=O)O)N1C(=O)c2ccccc2C1=O,-1.4463316859
CF,-0.1758743764999999
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,-7.9663
CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,-3.3469
C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,-3.4342
Clc1cccc(-c2ccccc2Cl)c1,-5.5851
O=S1(=O)OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,-5.945
Cc1cccc(C)c1N(C(=O)CCl)C1CCOC1=O,-3.2855
C=C(C)C(=O)OCC(CC)CCCC,-4.8059741607
CCC1(CC)C(=O)NCC(C)C1=O,-0.38
CCCCc1ccc(C(=O)O)c(C(=O)O)c1CCCC,-4.4
CON(C(=O)c1cc(C)oc1C)C1CCCCC1,-2.92
CC1=NN(c2ccc(C)cc2)C(=O)C1N=Nc1ccc(-c2ccc(N=NC3C(=O)N(c4ccc(C)cc4)N=C3C)c(Cl)c2)cc1Cl,-8.2698850372
O=[N+]([O-])c1ccc(NS(=O)(=O)c2ccccc2)cc1,-3.93
O=C(c1ccccc1)N(O)c1ccccc1,-2.73
Cc1cc(Cl)c(O)c(Cl)c1,-1.4202
C[Si](C)(C)CN,-1.7619999999999998
O=C1NC(=O)c2ccc3c4ccc5c6c(ccc(c7ccc1c2c73)c64)C(=O)NC5=O,-7.591458633999999
O=C1NC(=O)C2(CCCCCCC2)C(=O)N1,-2.98
CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,-4.1297
CCCCCCCC[Sn](Cl)(Cl)Cl,-6.0107803553
BrC1CCCCC1,-2.2943
Nc1ccc(S(=O)(=O)Nc2ccccc2[N+](=O)[O-])cc1,-4.49
CC=CCCCC,-3.82
CC1C(=O)NC(=O)NC1=O,-1.13
COc1cccc([N+](=O)[O-])c1,-2.4861
C=C(C)C(N)=O,0.3753911904
O=C(O)CSSSSCC(=O)O,-1.452
Clc1cc2c(cc1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,-10.9486
COP(=O)(OC)OC=C(Cl)Cl,-1.344
O=S(=O)(CCCl)CCCl,-1.5031
CC(Oc1ccccc1Cl)C(=O)O,-2.2232
CCCCCOC(=O)CCOCC,-2.1956
CC(Br)CBr,-2.1498
Oc1cccc2cncnc12,-2.0361
OC(C(F)(F)F)C(F)(F)F,0.020110333
CCCCCC(O)CC,-2.0171
N#CCCN(CCO)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1,-6.13
Cc1c(O)cc2c(c1C)OC(C)(CCCC(C)CCCC(C)CCCC(C)C)CC2,-8.5058697258
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)O,0.4924399529
O=C1C(O)=C(O)OC1C(O)CO,0.2769999999999999
O=C(O)c1ccc(C(=O)O)nc1,-2.1296
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,-3.5118956043000003
FC(F)(F)c1cccc(C(c2ccccc2)(c2ccccc2)n2cncn2)c1,-8.402999999999999
CCOc1ccccc1/C=C\C(=O)O,-2.5234
COc1ncc2[nH]cnc2n1,-1.48
CNC(=O)NC(=O)C(C)(C(=O)OC)C1=CCCCC1,-2.68
C[N+](=O)[O-],0.2335017655
CCCCCCCCCCCCN1CC(C(=O)O)CC1=O,-3.2230000000000003
C=C[C@@H](COC(C)=O)OC(C)=O,-0.8176814122
O=C1CCC(=O)N1Cl,-0.9702
CCCCCCCCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCCCCCCCC,-8.2324757883
O=c1[nH]c(=O)n(Cc2ccccc2)cc1F,-2.65
O=[N+]([O-])c1cc(C2CCCCC2)c(O)c([N+](=O)[O-])c1,-4.2492
O=C(Nc1cccc2c(=O)c3c(ccc4c5cc(NC(=O)c6ccccc6)c6c(=O)c7ccccc7c(=O)c6c5[nH]c43)c(=O)c12)c1ccccc1,-5.647161854
Cc1nc(=O)c(C#N)c(NCc2cccnc2)[nH]1,-2.35
CC(C)C(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O,-2.76
Cc1cc(Cl)cc2c1C(=O)/C(=C1/Sc3cc(Cl)cc(C)c3C1=O)S2,-7.9319837821
COCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,-1.84
CC(=O)N1CCN(c2ccc(O)cc2)CC1,-1.817914488
CCCCNc1ccc(NCCCC)c2c1C(=O)c1ccccc1C2=O,-7.9318570783
C=CC(=O)OCCCOCC(COCCCOC(=O)C=C)OCCCOC(=O)C=C,-2.5527472821
Cc1cc(C(C)(C)C)c(O)c(C)c1CC#N,-4.2579024627
CCCCCCCCNC(=O)C(C)O,-2.2827
CCCCCCCCCCCCOC(=O)/C=C/C(=O)OCCCCCCCCCCCC,-6.4797384219000005
CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,-4.8818
Cc1cc(Cl)ccc1O,-1.5519999999999998
O=C(O)c1ccc(N=Nc2ccc(O)cc2)cc1,-4.38
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,-2.9
CCCCCCCCCCCCCCCC(=O)O,-6.806908841
CCN(CC)S(=O)N(CC)CC,-1.28
CCOCCNCc1cc2cc(S(N)(=O)=O)oc2s1,-0.92
CC(C)OC(=O)Nc1cccc(Cl)c1,-3.3804
CCOC(=O)c1ccc(O)c(O)c1,-1.8556550616
O=NN(c1ccccc1)c1ccccc1,-3.7531
Cc1ccc(NC(=O)C(O)(O)C(=O)Nc2ccc(C)cc2)cc1,-3.1
Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1Cl,-10.4115
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,-2.88
CC(C)CCCC(C)CC=O,-3.8064830067
N=C(N)NN=C1C=CC(=NNC(=N)N)c2ccccc21,-3.29
CCOC(=O)CCCCCC(=O)OCC,-2.0408
Clc1cc(Cl)c(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,-8.5801
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,-7.8092
CC(C)CCC(C)O,-1.375
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1,-7.6794
Cc1ccc2nc3sc(=O)sc3nc2c1,-5.3698
Oc1ccc2cc(O)ccc2c1,-2.205
COC(=O)CNC(=O)c1ccccc1,-1.0556
CCN(CC)C(=O)CCC(=O)OCn1cnc2c1c(=O)n(C)c(=O)n2C,-1.14
CCCCCCOc1ccc(C(=NO)c2ccccc2)c(O)c1,-3.47
CNC(=O)Oc1ccccc1OC(CCl)OC,-2.3005
Cc1ccc(NS(=O)(=O)c2ccc(N)cc2)c(Cl)c1,-4.32
C[C@@]12C(=O)OC(=O)[C@]1(C)[C@H]1CC[C@@H]2O1,-3.8156
CC1CC(C)(c2ccccc2)CO1,-2.4332379452
NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)O,-0.85
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,-5.3106
c1ccc2c(c1)Cc1cc3ccccc3cc1-2,-7.733
[Si],-5.6631600565
CCC(C)c1ccc(O)c([N+](=O)[O-])c1,-3.8403
C/C=C/C(=O)C1C(C)C=CCC1(C)C,-3.3963665007
Cc1ccc(Cl)cc1Cl,-3.8089694812
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(O)c1[N+](=O)[O-],-2.0434
CC(C(=O)O)C(C)(C)CCC(=O)O,-1.5265
CC(=O)OCCOC(C)C,-0.1657752416
O=[Mo]=O,-3.7396436363
CC(N)C(O)C(=O)O,-0.3535
CC(C)CC(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,-1.12
C=CCc1ccc(OC)cc1,-2.9209
COC(=O)CC(C(C)=O)C(=O)OC,-0.5248348408
Nc1c(I)c(C(=O)[O-])c(I)c(C(=O)[O-])c1I,-1.569622787
CCC(=O)OOC(=O)CC,-0.9634
Nc1cc2c3ccccc3ccc2c2ccccc12,-6.1958
CCCCOC1=CC(=O)C2(Oc3c(Cl)c(OC)cc(OC)c3C2=O)C(C)C1,-5.4
CCC(=O)C(C)C,-0.8106
CC(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CCCCCC1,-5.52
CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,-5.1901
C[C@H](NC(N)=O)C(=O)O,-0.7845
C=CCCCCCCO,-1.7442328638
Nc1ccc2[nH]c(=O)[nH]c2c1,-2.3347829022999997
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,-7.2
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,-2.2481
CCOP(=S)(OCC)SCCS(=O)(=O)CC,-2.5403
O=[N+]([O-])c1ccccc1CO,-1.4861
CS(=O)(=O)Nc1nnc(S(N)(=O)=O)s1,-1.68
COc1ccc2c(c1)[nH]c1c(C)nccc12,-4.48
COC(=O)C1(S(=O)(=O)c2ccccc2)CCCC1,-2.5501
CCOC(=O)CN(C(=O)CCl)c1c(CC)cccc1CC,-3.4727
O=C(c1ccccc1)c1ccccc1,-3.882202908
CNC(=O)N(C)c1nnc(C(F)(F)F)s1,-2.0584
CCOC(=O)c1nn(-c2ccc(OC)cc2)c2c1CCN(c1ccc([N+](=O)[O-])cc1)C2=O,-6.6187193264
c1ccc(C2=[NH+]CCN2)cc1,-1.1265180752
CC(=O)Nc1ccc(N)c(S(=O)(=O)O)c1,-1.2318564393
CNC(CC(=O)O)C(=O)O,-0.7544
CCC1C(N)CN1c1c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c2c1F,-3.81
Cc1ccc(S(=O)(=O)NC(CCC(=O)O)C(=O)O)cc1,-0.93
CCCCCCOC(=O)n1cnc2c1c(=O)n(C)c(=O)n2C,-3.0
O=S1(=O)NCc2ccccc21,-1.5208
CC1=CCC(O)(C(C)C)CC1,-1.9409970697
CCOC(=O)C1=NN(c2ccccc2)C(=O)C1N=Nc1ccc(-c2ccc(N=NC3C(=O)N(c4ccccc4)N=C3C(=O)OCC)c(Cl)c2)cc1Cl,-8.5265601286
O=C1NC(=O)c2cccc3cccc1c23,-4.6928315029
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,-4.9450169862
CC1=NN(c2cccc(S(=O)(=O)O)c2)C(=O)C1,-1.7718215434
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1,-6.8765
CC(C)COC(=O)[C@H](C)Cl,-2.5175442498
